    0.178722284959966116E+00    0.549736451488615785E+02    0.116904583351249536E+00    0.152309254646820502E+01   -0.666630215605081844E+00    0.251077103504782517E+01   -0.199385145931800123E+01   -0.521940991232023421E+01   -0.379280676706362527E+02
    0.821714649708134848E-01    0.538007708811217142E+02    0.602977573550045887E+00    0.109049751775022741E+01    0.112853577204402633E+01    0.258734292526479503E+01   -0.155475326291170468E+01   -0.562018999322352375E+01   -0.361943622853216453E+02
    0.109787874746109959E+00    0.550174309554117684E+02    0.287595214683095513E+00    0.402438057296515050E+00   -0.147976070050867037E+01    0.248163221163627767E+01   -0.254332999805965532E+01   -0.443585307217146241E+01   -0.359535712225896376E+02
    0.306134203673527838E+00    0.545311153269722908E+02    0.462480556381172525E+00    0.217612710501181139E+01    0.188658401706849332E+01    0.262085345998303021E+01   -0.979053828964019601E+00   -0.798903761100611298E+01   -0.350417192974978775E+02
    0.453377004711790071E-01    0.548732311058401976E+02    0.180630307208573981E+00    0.329175466443067188E+01   -0.151527809219165643E+01    0.256454349661400149E+01   -0.204213924824269633E+01   -0.518945763863989384E+01   -0.348656845458516926E+02
    0.213799841906325006E+00    0.544048161911445760E+02    0.482020623387162395E+00    0.242651738668475669E+01    0.153894906025649991E+01    0.261456454161571461E+01   -0.114422877483088214E+01   -0.754319357873293583E+01   -0.346376799636749340E+02
    0.199020796896063529E+00    0.547776235219213774E+02    0.131068166688104643E+00    0.290289080262397770E+01   -0.633861630537139398E+00    0.255673232067238709E+01   -0.153709289505542657E+01   -0.570900456630773423E+01   -0.345712946770619425E+02
    0.461006011178785244E-01    0.557917552098693648E+02    0.102915116819317920E+00    0.322102649544369912E+01   -0.199143716712507768E+01    0.253306138115031132E+01   -0.214997878349337501E+01   -0.633699461998176705E+01   -0.343376990767589518E+02
    0.962285152134732293E-02    0.550763719726307670E+02    0.206240089837672641E+00    0.330207534035261574E+01   -0.491376351113120613E+00    0.250650520731231552E+01   -0.182161725693801335E+01   -0.655689885894086366E+01   -0.343169919000646360E+02
    0.536860966855746760E-01    0.544194162350761275E+02    0.367407671673442460E+00    0.250132594940378628E+01    0.590124302724230887E+00    0.259385926700049918E+01   -0.168357341448059028E+01   -0.610496325877572854E+01   -0.342350765789277531E+02
    0.407642564967669929E+00    0.546728389967500235E+02    0.258162765538763439E+00    0.197214714942603941E+01    0.190145810630568413E+01    0.253685745626687886E+01   -0.153557637372165967E+01   -0.693095547896220587E+01   -0.341909562601350387E+02
    0.214347790867568909E-01    0.546889171139540551E+02    0.294977861769832095E+00    0.281448857518974727E+01    0.522701923638456911E+00    0.250682218673662938E+01   -0.134557735784768528E+01   -0.741870026181715936E+01   -0.341390574013746999E+02
    0.876085342331050926E-01    0.540278862125482959E+02    0.417170116656404133E+00    0.942186782775843001E+00   -0.706378431548806418E+00    0.260598770713653227E+01   -0.173760654971784145E+01   -0.486494765280030350E+01   -0.341173000874962327E+02
    0.160028660791390175E-02    0.547893234878000541E+02    0.268605781760523465E+00    0.162972525108395194E+01   -0.441011716450070423E-01    0.252885663400627436E+01   -0.191994434543546122E+01   -0.626013192435888755E+01   -0.340333757533846750E+02
    0.235761442904733720E+00    0.551647983413942740E+02    0.223404663439621815E+00    0.327049624639982328E+01    0.256883175536136932E+00    0.258924242349337774E+01   -0.156706598592595991E+01   -0.709476281179605373E+01   -0.340243455493536189E+02
    0.257341591424290583E+00    0.547356196343394572E+02    0.208156094392362045E+00    0.254950499409989373E+01   -0.151273421248214746E-01    0.257474047456142818E+01   -0.202366848217000062E+01   -0.538140131784433873E+01   -0.339984225268076017E+02
    0.672211547840268764E-01    0.545236883932668661E+02    0.102148577922670583E+00    0.104121562993441352E+01   -0.330225611509945338E+01    0.246603858380225160E+01   -0.230816317650171765E+01   -0.327231179050929555E+01   -0.339891875165958766E+02
    0.193236947776364826E+00    0.551695261167922837E+02    0.225921101010582076E+00    0.262677902655055240E+01    0.175898296712673208E+00    0.253377903554219186E+01   -0.136675455455566386E+01   -0.772327719904017229E+01   -0.338595166072331040E+02
    0.271789881368261710E+00    0.549822930607576481E+02    0.179027108403272739E+00    0.339974379651409953E+01    0.559379368624960627E+00    0.252315474796858918E+01   -0.192154974603393214E+01   -0.620351063083580545E+01   -0.336814787662232007E+02
    0.357666574764179679E-01    0.549789352534340736E+02    0.330942238509246089E+00    0.265438448364420676E+01    0.885127059293616014E+00    0.253171694290873361E+01   -0.141597397603065467E+01   -0.795796285706877526E+01   -0.335944018472757620E+02
    0.290295846349729103E+00    0.545101451973230411E+02    0.453304520251568199E+00    0.218412084240471716E+01    0.190966140450920285E+01    0.257053993892595534E+01   -0.103815057231636265E+01   -0.796888761707318505E+01   -0.335078914388145890E+02
    0.358305636655482984E+00    0.547489313888407523E+02    0.298433091390443661E+00    0.293299144438909032E+01    0.170771262093110288E+01    0.260784664044432457E+01   -0.108161101418787808E+01   -0.778752908383575182E+01   -0.334931524259933155E+02
    0.191394889289400044E+00    0.547700848622199459E+02    0.308868663072184246E+00    0.121293074178966753E+01    0.574087607872915129E+00    0.258854311549583294E+01   -0.125908159291846733E+01   -0.724631856202349312E+01   -0.333902663872304259E+02
    0.104396432793745442E+00    0.543544947320930589E+02    0.228927459659309773E+00    0.191261095047561391E+01   -0.571990731989366452E+00    0.252362316697144928E+01   -0.218666646131131337E+01   -0.458969341989859281E+01   -0.333867407738857267E+02
