    0.615067150924352990E-01    0.534815273246103686E+02    0.316169613625097712E+00    0.135698139710157206E+01    0.547137339397160360E+00    0.248114170060045947E+01   -0.150924928087009924E+01   -0.582271990356489688E+01    0.325691424940440788E+00   -0.846853341461797027E+00
    0.312062351023857432E+00    0.539025406540936700E+02    0.221137774561386391E+00    0.302252944331442297E+01    0.168439344107024791E+01    0.252258576191716299E+01   -0.116256804817914539E+01   -0.701503816667550506E+01    0.344520808913584220E+00   -0.724879253394068779E+00
    0.515243583166378055E-01    0.537291052381638110E+02    0.229696654525943011E+00    0.153834911746469372E+01   -0.447467841294262314E-01    0.245760475077629081E+01   -0.174212610085651143E+01   -0.559822725223964035E+01    0.344400635312896108E+00    0.879291760974345138E+00
    0.874012656930231099E-02    0.536074376448556933E+02    0.304566414581468436E+00    0.830866981679120764E+00   -0.477747882454854889E+00    0.250753416653030037E+01   -0.188963758926495284E+01   -0.486375145950192955E+01    0.306797649684651397E+00    0.897614875070169127E+00
    0.248174513067488361E+00    0.537653484041426353E+02    0.297599554170218827E+00    0.124826914588749527E+01    0.883945442681659088E+00    0.251439551174094067E+01   -0.147138464788843404E+01   -0.628354521800071630E+01    0.324507126804212731E+00    0.107246950997620361E+01
    0.327020716167608971E+00    0.540380452962196358E+02    0.289469077732673774E+00    0.257053621656468634E+01    0.192832372825177334E+01    0.251150566068281478E+01   -0.119081789741663169E+01   -0.759385872971609821E+01    0.311662255160163826E+00    0.128892411478720059E+01
    0.115086971994662904E+00    0.535089067839868164E+02    0.420201955819085871E+00    0.188993725160386772E+01    0.168829723800392895E+01    0.252616416279105449E+01   -0.138551763491541102E+01   -0.660632830078759703E+01    0.306803117886028043E+00    0.180970719561702276E+01
    0.223684544077314973E+00    0.536870238483478346E+02    0.192906652612796603E+00    0.276400383774288239E+01    0.385049710969671999E+00    0.249427059928021189E+01   -0.178770889752872320E+01   -0.522806321119596173E+01    0.305247195816429118E+00    0.202985526461581278E+01
    0.979180858402748378E-01    0.546067127077431849E+02    0.122221276231239101E+00    0.251705367399618751E+01   -0.655478135795474870E+00    0.251778072574144574E+01   -0.180833911576793582E+01   -0.619786652065433952E+01    0.337317177602973750E+00    0.269145145251212092E+01
    0.826287096579195607E-01    0.532234604436429422E+02    0.450059595480198971E+00    0.122433874849065893E+01    0.119779031418902893E+01    0.251901411903373118E+01   -0.163995404092704167E+01   -0.554930861118007890E+01    0.315040906640444818E+00    0.307343077571235934E+01
