    0.297617348477438426E+00    0.514231595057257707E+02    0.493027422281483926E-01    0.210545556378304211E+01    0.191736056603272953E+01    0.219304682310551780E+01   -0.343654540104528383E+01   -0.653368006245222510E+01    0.318558117471135716E+00    0.880713871080531518E+01
    0.297617348477438426E+00    0.514231595057257707E+02    0.493027422281483926E-01    0.210545556378304211E+01    0.191736056603272953E+01    0.219304682310551780E+01   -0.343654540104528383E+01   -0.653368006245222510E+01    0.318558117471135716E+00    0.880713871080531518E+01
    0.297617348477438426E+00    0.514231595057257707E+02    0.493027422281483926E-01    0.210545556378304211E+01    0.191736056603272953E+01    0.219304682310551780E+01   -0.343654540104528383E+01   -0.653368006245222510E+01    0.318558117471135716E+00    0.880713871080531518E+01
    0.273037766316071961E+00    0.513714735507840601E+02    0.396079112020742141E-01    0.221766866655057537E+01    0.163052540866003337E+01    0.217592420790819929E+01   -0.326997961576758156E+01   -0.630348414074545538E+01    0.323603807587867942E+00    0.484376924464020320E+01
    0.271790643582569547E+00    0.509636427354541368E+02    0.320029252362133074E-01    0.263768691908562980E+01    0.104813065196966626E+01    0.218217386974312033E+01   -0.280673928321235966E+01   -0.567118392819106543E+01    0.304850149683449811E+00    0.660143210764604227E+01
    0.286656346264273942E+00    0.512954988199214625E+02    0.419770507083357600E-01    0.221198500950825672E+01    0.167272310981540162E+01    0.218532013650740131E+01   -0.373397249127909348E+01   -0.553023749872693493E+01    0.322657133420960363E+00    0.892963327780705463E+01
    0.286656346264273942E+00    0.512954988199214625E+02    0.419770507083357600E-01    0.221198500950825672E+01    0.167272310981540162E+01    0.218532013650740131E+01   -0.373397249127909348E+01   -0.553023749872693493E+01    0.322657133420960363E+00    0.892963327780705463E+01
    0.286656346264273942E+00    0.512954988199214625E+02    0.419770507083357600E-01    0.221198500950825672E+01    0.167272310981540162E+01    0.218532013650740131E+01   -0.373397249127909348E+01   -0.553023749872693493E+01    0.322657133420960363E+00    0.892963327780705463E+01
    0.298322276692188804E+00    0.514673266273108538E+02    0.429074395100248890E-01    0.226445346473645159E+01    0.198922222410300176E+01    0.220662242277691822E+01   -0.364848706470383632E+01   -0.609248866907537057E+01    0.304002285550866669E+00    0.799416325829410468E+01
    0.323903630962405265E+00    0.509501674566313341E+02    0.628552391931976040E-01    0.178472171970342974E+01    0.188176313877789170E+01    0.220558794563752070E+01   -0.286326516842991152E+01   -0.668895747616119785E+01    0.308942842288377206E+00    0.378425171154056184E+01
    0.297652663602917478E+00    0.506405693358012030E+02    0.585295508506578216E-01    0.161794152585492190E+01    0.140807329992613095E+01    0.222037498629410912E+01   -0.321728858485779057E+01   -0.523865479900437148E+01    0.311275035490474805E+00    0.477550518333272844E+01
    0.301510457752077632E+00    0.504549742027850243E+02    0.779443384126363714E-01    0.133576860492577842E+01    0.132765809398418355E+01    0.217841557154235588E+01   -0.319299032543096306E+01   -0.544984064240178778E+01    0.313215713398849460E+00    0.219180001771875332E+01
    0.280154035002299073E+00    0.505390503496604069E+02    0.117209914495592329E+00    0.657914479941813624E+00    0.161580689034978686E+01    0.220450568813510106E+01   -0.312727659008553083E+01   -0.581830809265381532E+01    0.308604636382970809E+00    0.571246556749884782E+01
    0.288475298195022267E+00    0.511097399459271813E+02    0.462979351360005911E-01    0.189064778170582803E+01    0.171537043675976886E+01    0.219336575137746648E+01   -0.395905119538007932E+01   -0.497495368966229279E+01    0.300325689928190032E+00    0.915199496860387995E+01
    0.288475298195022267E+00    0.511097399459271813E+02    0.462979351360005911E-01    0.189064778170582803E+01    0.171537043675976886E+01    0.219336575137746648E+01   -0.395905119538007932E+01   -0.497495368966229279E+01    0.300325689928190032E+00    0.915199496860387995E+01
    0.288475298195022267E+00    0.511097399459271813E+02    0.462979351360005911E-01    0.189064778170582803E+01    0.171537043675976886E+01    0.219336575137746648E+01   -0.395905119538007932E+01   -0.497495368966229279E+01    0.300325689928190032E+00    0.915199496860387995E+01
    0.288475298195022267E+00    0.511097399459271813E+02    0.462979351360005911E-01    0.189064778170582803E+01    0.171537043675976886E+01    0.219336575137746648E+01   -0.395905119538007932E+01   -0.497495368966229279E+01    0.300325689928190032E+00    0.915199496860387995E+01
    0.277964612525556043E+00    0.511075902584771455E+02    0.588817470887367800E-01    0.153299767049372071E+01    0.165644146662199354E+01    0.218813173973466402E+01   -0.377576710157779338E+01   -0.555966205942638680E+01    0.302985871692818043E+00    0.776309394342470327E+01
    0.315692235860126957E+00    0.503909229564146628E+02    0.605066068156022915E-01    0.180700098563386424E+01    0.117631771682525166E+01    0.221962442406010485E+01   -0.303118360590826930E+01   -0.502305969087923554E+01    0.302954658384076647E+00    0.756457234010490787E+01
