inclination_EM log10_E0 thetaCore alphaWing log10_n0 p log10_epsilon_e log10_epsilon_B em_syserr luminosity_distance redshift timeshift log_likelihood log_prior
0.7094928022343514 56.0115245477986 0.37420842289279 0.5996529171020085 -2.2251064506526634 2.436536762175827 -0.23829667702440904 -2.9587996806882915 0.3165749263458685 40.0 0.0 0.0 -0.026887070129036683 -8.562426790222382
1.548563265182509 56.2430616461195 0.30287571404214986 1.189798725849122 0.38187095843929164 2.780545989907086 -0.05183222614125782 -4.843006936504977 0.3347043228312313 40.0 0.0 0.0 0.666202084975515 -8.562426790222382
1.195803615537413 56.47305887473074 0.12893126657862605 2.2771330193185473 -0.5379041363741806 2.5612702588077285 -0.123458263939634 -3.8250264776345517 0.30327095761967826 40.0 0.0 0.0 1.0900812125167219 -8.562426790222382
1.1845563750373775 56.934419599456945 0.23968103075332325 0.8089431348496168 0.4922723502150612 2.762670414669077 -0.16992559018807274 -5.135227641702648 0.3558366690685757 40.0 0.0 0.0 1.457776709286927 -8.562426790222382
1.3241212451065156 56.168895712705876 0.41340278553117105 1.387080315221929 -0.9979603177551297 2.318528711750473 -0.10303859481101707 -3.6402476565853163 0.32649837573636153 40.0 0.0 0.0 1.5398626231548964 -8.562426790222382
0.7438507277566422 56.71040676652012 0.20669580548234512 1.0830025819015852 -1.7577975946507642 2.8625722287375237 -0.4170028588142025 -3.470585381679916 0.32227640278251957 40.0 0.0 0.0 1.6238083161392378 -8.562426790222382
1.164140202046732 56.35290403371406 0.420516880440476 0.6733659296620708 -0.2335599034403124 2.9221479865988957 -0.25129745795727976 -4.412085066727263 0.3188917991897335 40.0 0.0 0.0 1.694544939662583 -8.562426790222382
0.8258500931298292 54.97029509768264 0.3577974892039133 1.0919131229176753 -3.3007564332636132 2.4900800126274807 -0.2232993045407916 -1.6001430269982544 0.32038492056982226 40.0 0.0 0.0 2.009582728347308 -8.562426790222382
1.0183060628107243 55.692250230309796 0.24902857318568059 0.7654986011655598 -0.7386879488996057 2.6461309829705453 -0.0374290473589074 -3.636550073743261 0.3058718883841179 40.0 0.0 0.0 2.0340478816452032 -8.562426790222382
0.6165380174089782 55.18147711631343 0.15456496175225207 1.3598024503625514 -3.4264570558959315 2.735162327526116 -0.376329961521515 -1.4658976637422052 0.3149777819981813 40.0 0.0 0.0 2.0349160756145634 -8.562426790222382
0.8094224847192173 55.57440108423067 0.26816284151921044 1.273138193458087 -2.7732102809153663 2.4559274220125733 -0.27771037559401046 -2.196504334743345 0.3450336393867848 40.0 0.0 0.0 2.281715614972923 -8.562426790222382
1.2895762235862849 56.538929407988846 0.23149841244578534 1.17352340355309 0.22140649086448327 2.9508044949750554 -0.19002694981652812 -4.65888523052197 0.3088529633845381 40.0 0.0 0.0 2.3039247144240353 -8.562426790222382
0.8281944207948606 55.68823200903133 0.13967489007138506 0.9310842195007794 -1.221651193232038 2.373919670779817 -0.017337974675833756 -3.329242197309293 0.32225731507654215 40.0 0.0 0.0 2.39980594554994 -8.562426790222382
1.1422823915684217 56.527025460583395 0.4834125079463003 0.7837522790720073 -0.6146453312721682 2.5653798001875696 -0.19296573048267351 -4.2668179718806725 0.34198386491264665 40.0 0.0 0.0 2.4921876023937095 -8.562426790222382
0.8978450387924692 56.125233216036136 0.3838911364131656 0.6372688901223442 -1.2543931736316747 2.7225588368046765 -0.2986814888081253 -3.6695076637203004 0.3259613471306066 40.0 0.0 0.0 2.549918533420546 -8.562426790222382
0.754428832338981 55.66148067178145 0.1620616050564 0.34415092159892113 -1.035395498213365 2.4078514026697184 -0.10197201441475112 -3.465188519581143 0.30291779817116565 40.0 0.0 0.0 2.908244114625542 -8.562426790222382
0.4956301657730239 54.91564161395411 0.10119306059508014 0.6496409108232319 -3.154789064017806 2.665982587335857 -0.2752817973485624 -1.6502277452218275 0.32298533648044403 40.0 0.0 0.0 3.236249579873414 -8.562426790222382
1.2078817373223987 55.7611350068283 0.2214902357747408 1.2453029892864649 -0.5157322922056444 2.888885931113048 -0.0034210321957104384 -3.840885412631467 0.3093498751188577 40.0 0.0 0.0 3.370715253170027 -8.562426790222382
1.1125213523143764 56.793000265332836 0.11667115140284527 1.7981910753966082 -0.10226195556649742 2.5900948264297776 -0.12720135021650725 -4.420235400900221 0.3363536591935589 40.0 0.0 0.0 3.3834472699107057 -8.562426790222382
1.0654912135871635 55.41662498881952 0.18647122874922947 1.431845143610328 -1.1736691035589164 2.807929168181099 -0.15590598409134948 -3.1974193039183385 0.30077202841558975 40.0 0.0 0.0 3.5179354856798417 -8.562426790222382
