inclination_EM log10_E0 thetaCore alphaWing log10_n0 p log10_epsilon_e log10_epsilon_B sys_err luminosity_distance redshift timeshift log_likelihood log_prior
0.11738445118282789 54.73834623680363 0.18964616032686232 1.7006494885680057 0.42686761298970843 2.5501407021605744 -1.3784546988114155 -7.774974445962742 0.3372454636482269 40.0 0.0 0.0 0.32380069099867226 -8.562426790222382
0.1518936092850271 53.94871913814784 0.15913936869015816 3.004176230789404 -0.06635478777099557 2.4779745942422746 -1.785887512127172 -5.493241057380907 0.35281383112619263 40.0 0.0 0.0 1.1822371813395982 -8.562426790222382
0.31588049105534083 53.62404315487342 0.29049096288948456 2.5412263524982315 1.525743269650814 2.5091802715274047 -1.4293224756725773 -6.404215158526133 0.31046775973877966 40.0 0.0 0.0 1.5416612202232134 -8.562426790222382
0.17101240666438042 54.09861857676245 0.27942020962658254 2.2729079246476074 1.2148514227397778 2.509411919827227 -1.4867812980004818 -7.120906409112729 0.3096678269551172 40.0 0.0 0.0 1.720626635659793 -8.562426790222382
0.018057758433002013 53.980897151562424 0.2860806289545708 2.890117827543119 0.7740403558585811 2.495323646412069 -1.4873909118072524 -6.810059057828089 0.3190233948340978 40.0 0.0 0.0 1.8971890324114524 -8.562426790222382
0.2759075514266775 53.190370949261634 0.2898472498230653 3.3049296780165394 1.0171778479347253 2.5026520156578003 -1.5671555560141366 -5.196303485083517 0.3199283175812429 40.0 0.0 0.0 2.0277277252599757 -8.562426790222382
0.028519470939225227 53.3420792488264 0.37150455726589593 1.6442960463321314 1.025112712218709 2.512092123984953 -1.4417141572234047 -6.01195906486448 0.30559101184035786 40.0 0.0 0.0 2.316410614242729 -8.562426790222382
0.00013764294043846765 54.00278064799022 0.24449854222293338 1.4224628938845092 -0.11070485337777924 2.4949895578879433 -1.8390285657444823 -5.844960636277202 0.3005365502257996 40.0 0.0 0.0 2.9581872057280445 -8.562426790222382
0.04434125381414515 54.607961851434446 0.22530144405269914 1.9055353282532705 0.6830483039350774 2.5389358620384357 -1.4103191005998106 -7.8449819240586205 0.30639974184408264 40.0 0.0 0.0 3.2403629944945336 -8.562426790222382
0.023323352707536295 53.62386210509387 0.2347176785905638 1.8744547244214682 -0.2440178326714868 2.4938891627557744 -1.9248864667098728 -4.905643410841974 0.3026803564671584 40.0 0.0 0.0 3.2995932329116995 -8.562426790222382
0.0812804310531171 54.67585770494148 0.23802628179106908 0.821914708399587 -0.2614660294268827 2.527349680863553 -1.4682711532191597 -7.348439025469341 0.31490186393706915 40.0 0.0 0.0 3.4136739445424467 -8.562426790222382
0.024403386488222704 53.97558361706158 0.1482101227880507 2.8297344126397173 -1.039643182366655 2.47498348036652 -1.81151046004083 -5.29945804940381 0.30692064026125637 40.0 0.0 0.0 3.683716528689902 -8.562426790222382
0.30633738851928244 53.48444085672809 0.2637779455838951 3.024652676333146 1.150186175885743 2.4997005996921695 -1.5406703034342444 -5.7482933400743015 0.30541613571465603 40.0 0.0 0.0 3.6932392394335976 -8.562426790222382
0.003358048806666494 54.02067041373019 0.12949504749658566 3.225707558571863 -1.3677936242977609 2.4939501767697005 -1.913543962803665 -4.942297748741294 0.3172538815596711 40.0 0.0 0.0 3.7129780752302017 -8.562426790222382
0.01777793096088787 54.682311837218556 0.20697624352583444 2.7896192470121806 0.666702186368406 2.5059722284933845 -1.4700173661507105 -7.879068216334358 0.3083243497719857 40.0 0.0 0.0 3.8742986827802905 -8.562426790222382
0.2730564534453117 54.11790407126915 0.2771652838497034 2.6177855312908966 1.8279431854889188 2.519213802209428 -1.0694657585605478 -7.9474353421145265 0.3195678489279697 40.0 0.0 0.0 3.9956478431900404 -8.562426790222382
0.1041760278917884 54.40303428316399 0.1721307113792591 2.8440561639281543 -0.15201557187482262 2.5381049758454757 -1.4891926221460006 -6.774970456453154 0.3237510297910009 40.0 0.0 0.0 4.087638128320691 -8.562426790222382
0.2907600281557957 54.09248134233948 0.23244803116510482 3.2778583023099324 1.6299961954522892 2.546606195728537 -1.182185400565472 -7.387883684047303 0.3090935923515017 40.0 0.0 0.0 4.156463093449662 -8.562426790222382
0.10811264015675824 53.933875763058154 0.2716952707869614 1.3492864945799332 0.5998777947318281 2.5103861150038402 -1.5123615053527972 -6.477342615473149 0.32938426854737085 40.0 0.0 0.0 4.346031430362097 -8.562426790222382
0.058114207095368596 53.88528430340214 0.2963002986755893 1.9432160622840653 0.8717304811273792 2.4742317838348806 -1.4736699024879227 -6.804293813731363 0.3006971636150555 40.0 0.0 0.0 4.621350564749186 -8.562426790222382
0.1744225970089425 54.4671014260661 0.20746605937215074 1.6661720260970818 0.5837707123528126 2.526168467667106 -1.422532017321196 -7.316981231853834 0.3043088124524704 40.0 0.0 0.0 4.663161006724485 -8.562426790222382
0.12206628018997821 54.212047801397354 0.12687963898677868 3.142487116313879 -0.9331287955016672 2.5046897055467445 -1.8809292576513812 -5.318211599812582 0.31355177294512565 40.0 0.0 0.0 4.692568572927874 -8.562426790222382
0.04295871043116562 53.749485328789575 0.19943788643985028 2.883196660093939 -0.34907117505023777 2.490460262592498 -1.9384785585567679 -5.060565691583443 0.3165843966364276 40.0 0.0 0.0 4.7180084089354395 -8.562426790222382
0.2334667077711516 54.30496523605644 0.189708482605158 2.21520630744083 1.2714339542898347 2.484671364686449 -1.3780597760507298 -7.257103494598435 0.3269822716773371 40.0 0.0 0.0 4.875474789348977 -8.562426790222382
0.11065648160836394 54.11690351959727 0.32473114155234545 0.9206144609325126 0.41393077296507474 2.5114144607783375 -1.5350546390555624 -6.726140248956734 0.3031794015033673 40.0 0.0 0.0 4.8841224082832895 -8.562426790222382
0.027845855099374844 54.33828342637189 0.22109162835288512 1.9559203288810232 0.47118579697436047 2.4858081785561 -1.3815104764634807 -7.407765219454613 0.33614480112060946 40.0 0.0 0.0 4.890630908572846 -8.562426790222382
0.010789200555348592 54.11163581614739 0.26749178706421717 1.422126501622632 0.59510976082721 2.491175569007611 -1.5546412329189305 -6.840049547371967 0.3276420565042004 40.0 0.0 0.0 4.945464916413878 -8.562426790222382
0.047081851480453824 54.18804113692754 0.3096785078034903 1.3822091742865028 0.996174321655916 2.5222162401670145 -1.3400978098132734 -7.532911173058258 0.31078758551335295 40.0 0.0 0.0 5.082946000164347 -8.562426790222382
0.06729887275752021 54.64280369340971 0.21782068187671932 3.016199084942583 0.635518138427515 2.5007513202416938 -1.447248154554317 -7.829401873083886 0.3089128151489436 40.0 0.0 0.0 5.150315862474212 -8.562426790222382
0.1351134733121004 53.299349244387514 0.300980631052057 1.4347811349068222 0.136939455058795 2.5088133599211067 -1.7197312825331874 -4.921979247591193 0.314131136022438 40.0 0.0 0.0 5.153301810340545 -8.562426790222382
0.1758873149142916 53.9283878945608 0.1963894218914453 2.315053558894272 0.3062216691963542 2.4817921537899004 -1.7761357288299982 -5.74934665206008 0.31447932456279376 40.0 0.0 0.0 5.162978640775498 -8.562426790222382
0.10038930425730737 54.5118935737352 0.18456492310237466 2.3963227712120894 0.196292723433535 2.517375236955538 -1.5264570986078927 -7.124930265030802 0.3322707454964869 40.0 0.0 0.0 5.172396302026114 -8.562426790222382
0.1868354375164913 54.08120060336268 0.23621617924820623 2.2195660833616437 1.039599130203051 2.514159698230609 -1.49625897308401 -6.823259415120873 0.30237363822629043 40.0 0.0 0.0 5.181265233414827 -8.562426790222382
0.02064214432020347 54.823995675264484 0.10331335854923895 3.1666244957777714 -1.3458488683135919 2.5177444668488103 -1.646036491146551 -6.586329977517892 0.303357706267038 40.0 0.0 0.0 5.318855283675969 -8.562426790222382
0.13951031780180223 53.58938950023975 0.24754856917598764 2.954749414436352 0.4244510397493215 2.501962051520318 -1.5808150066631557 -5.667340125330378 0.3169450950108458 40.0 0.0 0.0 5.412087246513785 -8.562426790222382
0.0874581436761652 54.06621548410394 0.12212271122785116 2.9319324054182845 -1.454074341291678 2.481804452144095 -2.0419089241258876 -4.627630906122129 0.3027143793980905 40.0 0.0 0.0 5.431771433563925 -8.562426790222382
0.14963011606983334 53.42789971857889 0.221056342618123 2.872301862944252 0.1477850824438649 2.4819038882469213 -1.7007035060810276 -5.0353895903177275 0.3103188857651407 40.0 0.0 0.0 5.450579615488345 -8.562426790222382
0.0651145687037297 54.96013143386897 0.14451591439741315 2.0492848308807723 -0.31518964993733434 2.5212821990837555 -1.339278584332297 -7.9080132886565675 0.31588037941949104 40.0 0.0 0.0 5.454910850689787 -8.562426790222382
0.10557993569164689 53.7143346331952 0.1854620108764407 2.6661334201217572 -0.6431175219994021 2.526817313353438 -1.9540154380620796 -4.6354510769825765 0.30835090174688196 40.0 0.0 0.0 5.488906263134197 -8.562426790222382
0.2342271274783246 53.70845690393141 0.19189554127388866 3.0492301240646684 0.41409734912156715 2.4886029506572678 -1.6392669793551509 -5.475292386460328 0.31629430394054736 40.0 0.0 0.0 5.492211167061959 -8.562426790222382
0.09700261137420597 54.33886225455481 0.24357421424969988 1.6704970455018562 0.6500502044387204 2.524648561195312 -1.4720842981999107 -7.29871478807676 0.3099611513731475 40.0 0.0 0.0 5.504768833010939 -8.562426790222382
0.057672869118832286 53.88538818729332 0.2068877905707376 1.1750133412070973 -0.569900447647151 2.47409087540517 -1.7337298751311434 -5.5048173721032985 0.3240241205433777 40.0 0.0 0.0 5.5637926347438125 -8.562426790222382
0.25383233380098746 53.922343259071496 0.2661133910436286 1.6074121404500776 1.161242994874769 2.515945684106418 -1.3679516015044086 -6.770528662782219 0.31018528343905305 40.0 0.0 0.0 5.598614166453898 -8.562426790222382
0.013127953316053584 54.09715283475184 0.16643528974183214 1.7299690716310645 -1.0209543749511818 2.5091320927504497 -1.962365533241135 -5.154518560056498 0.305110601578566 40.0 0.0 0.0 5.675391919263387 -8.562426790222382
0.19238380239125774 54.26891808373975 0.19094699874043608 2.0633317134184304 0.9517391548668677 2.4845902545790546 -1.3883267868087685 -7.183107867799515 0.31953800396822657 40.0 0.0 0.0 5.717418148533776 -8.562426790222382
0.11893794961939023 53.43936736717266 0.33638021515948713 1.7408452074523102 0.8548773361294266 2.5096213664391143 -1.5678881875345523 -5.766166432517976 0.3080156116402688 40.0 0.0 0.0 5.722096744141064 -8.562426790222382
0.2583827683316367 53.7027564257392 0.21070262741550005 2.6213367164888024 0.8235187686673839 2.4734821385839996 -1.681404225646312 -5.649274538342054 0.3080204165177073 40.0 0.0 0.0 5.744966293332293 -8.562426790222382
0.12162296491080364 54.22049924536234 0.20698650579517194 3.2630576741207133 0.30464156617503413 2.52152561788904 -1.5864704003191346 -6.6109113160155 0.3250953637847023 40.0 0.0 0.0 5.745521281926647 -8.562426790222382
0.04657880358999783 54.53623015535825 0.21096227217559851 1.5299497864167069 0.09954279844146008 2.544779264676923 -1.5421394276677334 -7.163551013971404 0.3170547701521544 40.0 0.0 0.0 5.789906010267679 -8.562426790222382
0.19630023497626806 53.86943622730267 0.25555076900605567 3.0778095327476716 1.0289623765778195 2.488650198557116 -1.4088855045166797 -6.67174571473487 0.3074114240589589 40.0 0.0 0.0 5.804158891835439 -8.562426790222382
0.03120306707979869 53.33687432437142 0.3114569336011729 1.4045048843270724 0.1830171933679967 2.5275299569206937 -1.8100322045140835 -4.85939249959287 0.3085080417133555 40.0 0.0 0.0 5.8227782311913145 -8.562426790222382
0.1397330455551981 53.78317357342537 0.2752259571347554 1.8926840479326144 0.7945616937257141 2.4909419340379677 -1.554499463848905 -6.298972511643414 0.3188410122461825 40.0 0.0 0.0 5.835893259711819 -8.562426790222382
0.13002742414231608 54.386656959673516 0.20265229668150958 1.7845858497222225 0.4891530416592307 2.4606860113415894 -1.40620491758186 -7.373933250160635 0.30159088656126404 40.0 0.0 0.0 5.839288993645196 -8.562426790222382
0.09995683352732165 54.15823292364283 0.12663485607672276 1.945919975054724 -1.0685109577199219 2.5224021143657547 -1.9763712332178054 -5.006992517704874 0.32897839911383187 40.0 0.0 0.0 5.843490317904009 -8.562426790222382
0.29319567665522667 53.45546932862869 0.22581817303333365 2.6117436602147444 0.8338173351756542 2.5387984806475736 -1.5140594462401422 -5.369307701987168 0.30105383218873155 40.0 0.0 0.0 5.87488869269265 -8.562426790222382
0.0632078278761615 53.75882052449193 0.32662097977100724 1.2707037957229514 0.6434912565260973 2.4918475606975177 -1.6631839737483771 -6.135179620282502 0.3067204728684179 40.0 0.0 0.0 5.921297219852879 -8.562426790222382
0.1814723740601253 53.93501450462187 0.31050011856156334 2.4987162616778673 1.3844863065661634 2.508388098707885 -1.267921069137103 -7.337380770485241 0.30116543481896385 40.0 0.0 0.0 5.924969365705583 -8.562426790222382
0.3030071595267306 53.60736791002029 0.283799096157651 1.8032504520954247 1.5793685872351748 2.486572712452869 -1.3352561026455811 -6.498874495340113 0.30299408473896194 40.0 0.0 0.0 5.934121615855614 -8.562426790222382
0.06128971360660648 54.79897124991086 0.15952491658238996 1.647127717760062 -0.07505259091529481 2.503776990346525 -1.2950016762285959 -7.871776398446757 0.3087829468429367 40.0 0.0 0.0 5.939754434964691 -8.562426790222382
0.07180446249533268 53.90097716460049 0.38377789326826467 1.4696787871579429 1.3909888162386927 2.5139281818698933 -1.2400745233978743 -7.423002120869469 0.30282981171075746 40.0 0.0 0.0 5.942082060860134 -8.562426790222382
0.11242722730121633 54.185050836918144 0.2042470546437671 2.774371710952706 0.530808047529221 2.485389161599285 -1.3935173882529273 -7.014747349570442 0.3049919203906622 40.0 0.0 0.0 5.94877400692228 -8.562426790222382
0.3438086308513585 53.972459568626846 0.2667516889569795 1.7262853870461876 1.8155898910393757 2.537152230306435 -1.3006368569892253 -7.1005692607560125 0.30191858188971915 40.0 0.0 0.0 5.978503762405315 -8.562426790222382
0.20089765866252512 53.901472890028806 0.1704837972544552 2.5233297000508847 0.14464984408511583 2.539122430473642 -1.6195860618275435 -5.637558277140634 0.31284913679122445 40.0 0.0 0.0 5.992149501271031 -8.562426790222382
0.1156041691079194 53.885794860461345 0.26414054853495816 1.713411192592483 0.7445488003758189 2.493008614186322 -1.3810542850510288 -6.761330415473082 0.31027613255673214 40.0 0.0 0.0 6.0402457094968565 -8.562426790222382
0.02651743356660072 53.55770598772181 0.22449651967832254 2.492050303859411 -0.4842150498837521 2.531847813655287 -1.8412624196330118 -4.837677929978405 0.3129808808579526 40.0 0.0 0.0 6.070220620020379 -8.562426790222382
0.28724525650317284 54.178667523992274 0.20535196255381913 2.9219764530673666 1.4654116285388472 2.499180775310147 -1.2442588197498248 -7.297519739938498 0.32115832971208885 40.0 0.0 0.0 6.079539151576942 -8.562426790222382
0.05053165876333916 53.723749138117014 0.2823237473498681 3.258242162398109 0.6999370095964572 2.5241230648166484 -1.5138137644128156 -6.2635810506940155 0.3043588777963544 40.0 0.0 0.0 6.110955345434041 -8.562426790222382
0.1476819541558033 54.145980014396336 0.2585601970997467 1.0990686879616496 0.36818823357075026 2.5103947663891906 -1.5661952370364793 -6.632498837150585 0.3094258714325961 40.0 0.0 0.0 6.159254733706095 -8.562426790222382
0.04828163057168073 54.483121837629255 0.18788082904716205 2.6454001246691403 0.043591114642304696 2.48962643781912 -1.4931925286861043 -7.236123537096628 0.3233397584250985 40.0 0.0 0.0 6.179271753971973 -8.562426790222382
0.07287328825992963 53.965083881343254 0.1555835090542834 3.1067006284692398 -0.8264134810876627 2.5017885204935313 -2.0333523406958216 -4.921337133114211 0.30131054653496614 40.0 0.0 0.0 6.18029140463382 -8.562426790222382
0.048239327562209784 54.535776212150544 0.16200856061269717 2.5671946410484923 -0.1221551591554384 2.5000217432564904 -1.42690970287009 -7.248323588199311 0.3121132483737857 40.0 0.0 0.0 6.183222996178245 -8.562426790222382
0.023115662647478778 53.61715907176579 0.2549232847059169 1.5310068705838171 -0.1419026714529208 2.5465366093678874 -1.7013536272686758 -5.289510619614317 0.3128192796510989 40.0 0.0 0.0 6.206942607313296 -8.562426790222382
0.06546488547958745 54.39139137792254 0.11465666765064095 2.5758333931930757 -1.5564106309171954 2.552996091574964 -1.9017319347634984 -5.262807547334511 0.3026250388326361 40.0 0.0 0.0 6.232702730340622 -8.562426790222382
0.24629176829426844 54.069992883112036 0.23583990613893868 2.9912790174736053 1.1696353531266457 2.5014234889775824 -1.2754085155058168 -7.1657178909585815 0.30119481365075035 40.0 0.0 0.0 6.251771712399796 -8.562426790222382
0.006790723723141071 54.45162411899185 0.1742594977250753 3.2999624131092418 -0.40581881984495727 2.5103324197717822 -1.7078398891174822 -6.570979455984074 0.3185157060496077 40.0 0.0 0.0 6.268772177345012 -8.562426790222382
0.11924813954063403 53.68760864223768 0.1500913204192335 2.1063949330599834 -0.8710670671618042 2.4841409269633674 -1.9406857676818947 -4.520542932266666 0.3032421960240884 40.0 0.0 0.0 6.278147561384793 -8.562426790222382
