    0.117384451182827892E+00    0.547383462368036291E+02    0.189646160326862323E+00    0.170064948856800568E+01    0.426867612989708434E+00    0.255014070216057442E+01   -0.137845469881141547E+01   -0.777497444596274168E+01    0.337245463648226884E+00    0.323800690998672258E+00
    0.151893609285027098E+00    0.539487191381478368E+02    0.159139368690158156E+00    0.300417623078940421E+01   -0.663547877709955713E-01    0.247797459424227462E+01   -0.178588751212717201E+01   -0.549324105738090740E+01    0.352813831126192634E+00    0.118223718133959821E+01
    0.315880491055340828E+00    0.536240431548734193E+02    0.290490962889484561E+00    0.254122635249823148E+01    0.152574326965081397E+01    0.250918027152740475E+01   -0.142932247567257731E+01   -0.640421515852613332E+01    0.310467759738779658E+00    0.154166122022321339E+01
    0.171012406664380417E+00    0.540986185767624477E+02    0.279420209626582539E+00    0.227290792464760738E+01    0.121485142273977775E+01    0.250941191982722689E+01   -0.148678129800048175E+01   -0.712090640911272921E+01    0.309667826955117187E+00    0.172062663565979301E+01
    0.180577584330020129E-01    0.539808971515624236E+02    0.286080628954570815E+00    0.289011782754311897E+01    0.774040355858581108E+00    0.249532364641206916E+01   -0.148739091180725236E+01   -0.681005905782808885E+01    0.319023394834097807E+00    0.189718903241145243E+01
    0.275907551426677500E+00    0.531903709492616343E+02    0.289847249823065312E+00    0.330492967801653936E+01    0.101717784793472532E+01    0.250265201565780027E+01   -0.156715555601413659E+01   -0.519630348508351680E+01    0.319928317581242905E+00    0.202772772525997569E+01
    0.285194709392252270E-01    0.533420792488264013E+02    0.371504557265895929E+00    0.164429604633213144E+01    0.102511271221870892E+01    0.251209212398495296E+01   -0.144171415722340468E+01   -0.601195906486448006E+01    0.305591011840357862E+00    0.231641061424272898E+01
    0.137642940438467655E-03    0.540027806479902210E+02    0.244498542222933379E+00    0.142246289388450919E+01   -0.110704853377779244E+00    0.249498955788794330E+01   -0.183902856574448226E+01   -0.584496063627720197E+01    0.300536550225799615E+00    0.295818720572804450E+01
    0.443412538141451512E-01    0.546079618514344460E+02    0.225301444052699140E+00    0.190553532825327054E+01    0.683048303935077428E+00    0.253893586203843569E+01   -0.141031910059981058E+01   -0.784498192405862049E+01    0.306399741844082640E+00    0.324036299449453358E+01
    0.233233527075362955E-01    0.536238621050938704E+02    0.234717678590563805E+00    0.187445472442146821E+01   -0.244017832671486801E+00    0.249388916275577444E+01   -0.192488646670987285E+01   -0.490564341084197419E+01    0.302680356467158407E+00    0.329959323291169948E+01
    0.812804310531170943E-01    0.546758577049414782E+02    0.238026281791069078E+00    0.821914708399587024E+00   -0.261466029426882685E+00    0.252734968086355316E+01   -0.146827115321915969E+01   -0.734843902546934125E+01    0.314901863937069149E+00    0.341367394454244666E+01
    0.244033864882227045E-01    0.539755836170615808E+02    0.148210122788050708E+00    0.282973441263971726E+01   -0.103964318236665498E+01    0.247498348036651983E+01   -0.181151046004083005E+01   -0.529945804940381038E+01    0.306920640261256372E+00    0.368371652868990207E+01
    0.306337388519282439E+00    0.534844408567280922E+02    0.263777945583895113E+00    0.302465267633314605E+01    0.115018617588574301E+01    0.249970059969216951E+01   -0.154067030343424438E+01   -0.574829334007430148E+01    0.305416135714656034E+00    0.369323923943359755E+01
    0.335804880666649421E-02    0.540206704137301870E+02    0.129495047496585663E+00    0.322570755857186287E+01   -0.136779362429776086E+01    0.249395017676970054E+01   -0.191354396280366501E+01   -0.494229774874129379E+01    0.317253881559671103E+00    0.371297807523020174E+01
    0.177779309608878701E-01    0.546823118372185561E+02    0.206976243525834436E+00    0.278961924701218056E+01    0.666702186368405947E+00    0.250597222849338452E+01   -0.147001736615071055E+01   -0.787906821633435772E+01    0.308324349771985695E+00    0.387429868278029055E+01
    0.273056453445311709E+00    0.541179040712691517E+02    0.277165283849703403E+00    0.261778553129089664E+01    0.182794318548891876E+01    0.251921380220942792E+01   -0.106946575856054782E+01   -0.794743534211452651E+01    0.319567848927969689E+00    0.399564784319004040E+01
    0.104176027891788398E+00    0.544030342831639899E+02    0.172130711379259088E+00    0.284405616392815430E+01   -0.152015571874822619E+00    0.253810497584547567E+01   -0.148919262214600057E+01   -0.677497045645315410E+01    0.323751029791000899E+00    0.408763812832069107E+01
    0.290760028155795713E+00    0.540924813423394824E+02    0.232448031165104818E+00    0.327785830230993236E+01    0.162999619545228924E+01    0.254660619572853708E+01   -0.118218540056547194E+01   -0.738788368404730278E+01    0.309093592351501689E+00    0.415646309344966181E+01
