inclination_EM log10_E0 thetaCore alphaWing log10_n0 p log10_epsilon_e log10_epsilon_B luminosity_distance redshift timeshift log_likelihood log_prior
0.010556787916796354 53.94930754211705 0.5106126072701493 2.6015929190925364 1.5112667668676938 2.549188933148762 -1.2048720015258292 -6.800210891165836 40.0 0.0 0.0 -33.215287008835205 -8.920050951128449
0.09843778362829855 54.606949299442135 0.4830572736555271 1.5687328371919842 1.2856919763751264 2.5962392575374125 -1.133904927694699 -7.895383966649407 40.0 0.0 0.0 -33.215197679919086 -8.920050951128449
0.012274399527250957 54.744686619628574 0.46690315981946695 0.9141563083367801 1.1059257915273113 2.5644514377445065 -1.1282654335395148 -7.909155714914267 40.0 0.0 0.0 -33.18842472119499 -8.920050951128449
0.1918311314556885 54.09610306267088 0.1754841706744695 1.196805589241695 -1.2632377194389361 2.527002287233773 -1.8360717485710696 -4.016615282561078 40.0 0.0 0.0 -33.10627125953474 -8.920050951128449
0.3584655876752288 53.7687295801223 0.44424823499340355 1.5247685992144122 1.446729110219363 2.5498384231699065 -1.222125239745072 -6.196305834594429 40.0 0.0 0.0 -33.071972326172144 -8.920050951128449
0.10150906902089615 53.954302709255494 0.3433122992428164 2.1652350387335018 0.19911548714061933 2.5341169952178073 -1.394740301852087 -5.794476243445795 40.0 0.0 0.0 -32.98791177318945 -8.920050951128449
0.4113725898232823 54.096362654128 0.33609362010839616 2.2432612754749046 1.4322923838664972 2.569470367973585 -1.5446492006374086 -5.9616101822735725 40.0 0.0 0.0 -32.97697123678814 -8.920050951128449
0.09075964439411716 54.74153808692816 0.15162163031547754 2.467546316232592 -1.885290151116056 2.5256629275844307 -2.5052050534539383 -4.089040545869692 40.0 0.0 0.0 -32.96776679824021 -8.920050951128449
0.06784828342642917 54.04326233853048 0.14283562109309614 1.543336552661695 -2.8740049253387987 2.4760856507754583 -2.156522652904793 -3.1315122485953157 40.0 0.0 0.0 -32.96715859659902 -8.920050951128449
0.4403019322612083 54.245313249824505 0.3303221074857733 2.348009922669032 1.5853807078978681 2.5796531348560285 -1.3746540185202623 -6.325600940481641 40.0 0.0 0.0 -32.96042440330331 -8.920050951128449
0.015694451753118985 55.04433475356068 0.15548105522130787 1.9085365340245146 -1.5148272525964792 2.4631682198227876 -2.916647123881753 -4.28853792638479 40.0 0.0 0.0 -32.79522286833402 -8.920050951128449
0.05365120137109618 54.87936527906577 0.21803894493475467 3.3417331381297095 -0.7851336511781479 2.6004423164425767 -1.9058062727666378 -5.805615938593313 40.0 0.0 0.0 -32.76760057639977 -8.920050951128449
0.34151995393682344 54.66278044005272 0.2733372900335388 1.8215387038339552 1.1961191123952792 2.531873866247561 -1.5166995710858187 -6.754008334829075 40.0 0.0 0.0 -32.72226453379923 -8.920050951128449
0.3421924849649109 54.310849941629925 0.5151530007406449 1.3485053281747035 1.8808909891013874 2.6006174043792085 -1.190285245413362 -7.328167032721173 40.0 0.0 0.0 -32.67573236882497 -8.920050951128449
0.16696630083954603 54.8176834991821 0.268108934536627 0.7881972409604694 -0.42923525999064616 2.535853967567524 -1.9512297235780727 -5.73525326015155 40.0 0.0 0.0 -32.56148648415809 -8.920050951128449
0.0772343633040501 54.19365244861622 0.18797813598511284 1.5155963612562136 -1.9966800844921684 2.524405252315609 -2.015809948330057 -3.8691232341438297 40.0 0.0 0.0 -32.55215425752999 -8.920050951128449
0.06318398931436175 54.5298476933698 0.4804314931060409 0.642752105598424 -0.3340410764696111 2.5502620248358925 -1.7733498753456605 -5.943928414405171 40.0 0.0 0.0 -32.54917674502039 -8.920050951128449
0.060898271268998216 54.889422540158215 0.12567376119955398 2.9629323139244996 -2.3079283041216154 2.55522870269522 -2.464980888033512 -4.096743471089812 40.0 0.0 0.0 -32.51488757806554 -8.920050951128449
0.2814423720498704 54.355225496538196 0.29101323509841076 2.17646951604605 0.28112141182485306 2.5828028339739446 -1.4181389194504925 -6.115028046192146 40.0 0.0 0.0 -32.509582972300024 -8.920050951128449
0.08641759156382842 53.98309965030326 0.3737532383646778 1.61372755405085 0.46086411575202657 2.501411219853062 -1.8293994722870712 -5.3011883603740895 40.0 0.0 0.0 -32.50508427198949 -8.920050951128449
0.11746488717207436 54.014820899881514 0.482222678890266 0.6560347690020825 -0.17363227283608662 2.5738210515002997 -1.5969818748887747 -5.2906858622948825 40.0 0.0 0.0 -32.423746922771656 -8.920050951128449
0.11027514035503583 54.370019069521454 0.3244008397664802 1.5274033729487408 0.535390547308312 2.5093903926259564 -1.372420462568364 -6.736588988784097 40.0 0.0 0.0 -32.36569800609777 -8.920050951128449
0.0957465264721472 54.01011397664555 0.4806200362651017 0.630974819630773 -0.6858670109166738 2.601637241654631 -1.6882110352970647 -4.780089721492006 40.0 0.0 0.0 -32.361205356308474 -8.920050951128449
0.10807994271206958 55.741237272228396 0.13747062141664465 2.9392427949712254 -0.3693019081233908 2.5226368921751265 -1.5755085392703565 -7.806801509418625 40.0 0.0 0.0 -32.33911943406493 -8.920050951128449
0.11460912909301879 54.65062979363263 0.3565786648997046 2.7120054079250253 1.1964892236970988 2.5431445586021897 -1.252962682271633 -7.737303551720456 40.0 0.0 0.0 -32.259801609368154 -8.920050951128449
0.28728934097667425 54.003895831042264 0.44502105102881295 1.0735154622794854 0.5682615088194289 2.5903188751930117 -1.6015487939460762 -5.4631628359609 40.0 0.0 0.0 -32.2578353295462 -8.920050951128449
0.09080273167693653 55.28642285333389 0.14478523829134454 1.7945946283532603 -1.3110984172096654 2.582624425290224 -1.9075534517144006 -6.006581737125214 40.0 0.0 0.0 -32.25620796981639 -8.920050951128449
0.11896815502356507 54.71013030819001 0.28321009363177746 1.699190424743806 0.109195763615614 2.5283047976551485 -1.9052186056055072 -6.098426041148064 40.0 0.0 0.0 -32.241796402936835 -8.920050951128449
0.09852254639193984 54.860267406746075 0.5429173135351907 0.5416511984947395 0.08129876668015967 2.5563430025415506 -1.666025635895216 -6.811558629893095 40.0 0.0 0.0 -32.22609637152369 -8.920050951128449
0.03720633814541182 55.00880942158396 0.20974694055846912 0.7270499854865613 -2.0812638093476963 2.482348607643817 -2.8051132304582573 -4.03749510873652 40.0 0.0 0.0 -32.18833537379315 -8.920050951128449
0.3835402115394621 54.33410297892858 0.3956939923307579 1.116727453170479 1.6572136038058272 2.527842838804771 -1.3267698844885398 -6.950933581826412 40.0 0.0 0.0 -32.18456935310883 -8.920050951128449
0.04847041500459501 54.132391260459016 0.38893855587109116 0.8154025812153203 -0.7627484471777262 2.540208259855045 -1.6317352968147438 -5.264228668631123 40.0 0.0 0.0 -32.178404188845384 -8.920050951128449
0.11865851216354614 54.35389021576911 0.20481770093878995 1.9693386529266517 -0.7389360765053992 2.5547867128891024 -1.9249144791877577 -4.799762219628262 40.0 0.0 0.0 -32.13404482740086 -8.920050951128449
0.017909190493519928 54.1605035504083 0.1710318265195467 1.7750402179674902 -2.2704423724212903 2.5054977082678485 -2.21417645564972 -3.6361193023853966 40.0 0.0 0.0 -32.131053783737656 -8.920050951128449
0.24538405919068804 54.358696875139216 0.37038621408303857 1.7601837703031031 0.7737931820209658 2.5548958457977733 -1.7161211941111607 -6.1177399101345245 40.0 0.0 0.0 -32.11170315911119 -8.920050951128449
0.05761684852682938 54.274148552702655 0.31547845933852936 2.7025936161223516 -0.24093627331709833 2.612658345823268 -1.65846669862532 -5.566978184665514 40.0 0.0 0.0 -32.096489460903996 -8.920050951128449
0.19399077500030606 54.731710462129655 0.4250309952122713 1.4045996501772764 1.0785688059911474 2.5696126559017562 -1.1318901511942254 -7.90573815211211 40.0 0.0 0.0 -32.043663946920326 -8.920050951128449
0.10827084245217135 54.087987423399284 0.36805005456131007 2.509887837336591 0.39151659180497234 2.536841775029521 -1.875115077133513 -5.3707695389081245 40.0 0.0 0.0 -32.00378663698894 -8.920050951128449
0.20687232305547598 53.86444552022335 0.4166876788492603 2.935117997997785 0.5235072233192319 2.569204026338665 -1.6491817464680052 -5.332686196802845 40.0 0.0 0.0 -31.995531240804972 -8.920050951128449
0.16827273261810466 54.06251462179158 0.6027590647318414 0.7851789118191412 0.5996778848914923 2.5960293983558866 -1.655860936310538 -5.687339373360286 40.0 0.0 0.0 -31.97106687990672 -8.920050951128449
0.2247017064611866 54.45836951950369 0.15971119678558618 2.879038519211062 -0.3473156457434641 2.540259396766794 -1.7243182752048218 -5.222974207771573 40.0 0.0 0.0 -31.959931198050143 -8.920050951128449
0.22869503341445852 54.96234596171252 0.25909579120461473 2.616125920581748 0.7271230560986579 2.552541341254423 -1.1923916895712412 -7.910470349223426 40.0 0.0 0.0 -31.948496287373136 -8.920050951128449
0.2607865074010187 54.17155214695915 0.3118803014997744 0.8944082455466866 0.058830858000065156 2.4880067911996235 -1.8731480089462487 -5.058013404220169 40.0 0.0 0.0 -31.93105138967343 -8.920050951128449
0.0743069096748715 54.58906007896584 0.1667721097908171 0.8763954900732986 -2.5234271517170423 2.416094999963787 -2.673059811363978 -3.4186128714275226 40.0 0.0 0.0 -31.928449295024652 -8.920050951128449
0.3644221792361198 53.94131573719088 0.45306598927557185 2.1951262015353925 1.3917653519980044 2.594483978393413 -1.1924319732838882 -6.4697315146647005 40.0 0.0 0.0 -31.92690513188041 -8.920050951128449
0.08140392545465819 54.05380235430274 0.289762579718091 2.441525832069144 0.03077707621209136 2.4989221851026886 -1.9741665833135484 -4.890054206600071 40.0 0.0 0.0 -31.89808944180857 -8.920050951128449
0.2676667623398354 54.55141729348186 0.31920920680495074 2.132396255544697 1.2674757583898044 2.534434906162731 -1.0492752734887212 -7.730859071803453 40.0 0.0 0.0 -31.889991521637242 -8.920050951128449
0.351884863427774 54.34717856680977 0.23979113878407582 2.1644565302109258 0.45479662484345873 2.6088604029130353 -1.4629381807889201 -5.6949254393672435 40.0 0.0 0.0 -31.83239407947 -8.920050951128449
0.15256178460235373 53.821525557972706 0.3093216549468845 3.1226676386037546 -0.035405913081056006 2.567862147840158 -1.5493840908863024 -4.99236168094107 40.0 0.0 0.0 -31.812487038731213 -8.920050951128449
0.11231126473845161 55.08461551446489 0.19072339342113206 2.2231719310532454 -0.3037691340563784 2.500312682232932 -1.9161129951293625 -6.49491792768783 40.0 0.0 0.0 -31.812241558179927 -8.920050951128449
0.22902928200520606 54.687937696217375 0.3165889792425627 2.927541915539355 0.9373185779903022 2.5690129131027173 -1.3945388276859783 -7.083355491531419 40.0 0.0 0.0 -31.81182691377593 -8.920050951128449
0.11401342547403598 54.320041894774455 0.3571212986383795 0.9495751117605529 -0.44591984614173263 2.5992240486635425 -1.5462649065757068 -5.623365600622617 40.0 0.0 0.0 -31.805047454279 -8.920050951128449
0.15612580898176082 54.27484959703401 0.4485391450893251 2.8991891505626857 1.5727768805200677 2.555309828213361 -1.0697205736348736 -7.553877327201034 40.0 0.0 0.0 -31.79636151090025 -8.920050951128449
0.07692397400721196 54.975199065637796 0.20294326958317305 2.9837948808347754 -0.4199364700710797 2.565969565594286 -1.6679221569803957 -6.585453595136897 40.0 0.0 0.0 -31.79264693356346 -8.920050951128449
0.19358386730411467 54.603094267712024 0.2751538272041328 2.711160236892167 0.48801198302056914 2.5207980403125134 -1.6440642565192238 -6.574265455580746 40.0 0.0 0.0 -31.787932859173836 -8.920050951128449
0.030746632981098962 54.28512656221979 0.2587279515651113 1.6539171755137054 -0.9368511757501663 2.5152481136842653 -2.018253941133385 -4.775266416375676 40.0 0.0 0.0 -31.78117005927676 -8.920050951128449
0.10213408591377977 55.37715650334367 0.15499221767746207 2.651929500146231 -0.8070635078708719 2.5635205352836445 -1.917599070762742 -6.474681168604884 40.0 0.0 0.0 -31.741907635383363 -8.920050951128449
0.08546570715857041 53.96702599072005 0.2701007953469262 2.4499748148927614 -0.4765175927906107 2.4994183430340495 -2.0680155506812894 -4.362599357331693 40.0 0.0 0.0 -31.718073302187932 -8.920050951128449
0.08303743064806945 54.71615451603337 0.2734667972062026 2.965305872496987 -0.07664393887412846 2.609007956778529 -1.6118508870882842 -6.311832089309828 40.0 0.0 0.0 -31.703569112746138 -8.920050951128449
0.16146035757923058 54.31595172351012 0.2503029583510536 1.567800425483836 -0.3520393905759267 2.5268502847119616 -1.5397241795694665 -5.691151885672994 40.0 0.0 0.0 -31.69708983057687 -8.920050951128449
0.06632256553426012 54.56531436816818 0.28045723973341075 1.3792182012625276 -0.7272612104793739 2.548926844269862 -1.955929624629193 -5.421178405681829 40.0 0.0 0.0 -31.688395558772736 -8.920050951128449
0.1795877090905735 55.03917083541485 0.2932952318190709 1.9579672307335536 0.925184123904156 2.5551965917585884 -1.3481475970531882 -7.975166875649617 40.0 0.0 0.0 -31.65456882229987 -8.920050951128449
0.29638472760421386 54.14972573350923 0.42543598999983206 1.429907242657206 0.9436891501095159 2.5780762334660223 -1.587882981317155 -6.044889629025503 40.0 0.0 0.0 -31.64631968611532 -8.920050951128449
0.08505242500704166 54.61083766348877 0.46450129219209757 0.9143355161950093 0.8402247806781462 2.5668563897315493 -1.6063937967700461 -6.8126986580859965 40.0 0.0 0.0 -31.63670026321021 -8.920050951128449
0.22183360881244038 55.12844316714475 0.177987699368545 2.4205954635721216 0.12951680670682464 2.520201662893009 -1.8319508874615948 -6.571009953643006 40.0 0.0 0.0 -31.635958932673265 -8.920050951128449
0.3020047922866762 53.953345937084435 0.34102379872974803 2.217964744146017 1.1270613233132671 2.5248406202171165 -1.531476586967098 -5.796266507714044 40.0 0.0 0.0 -31.61656899955629 -8.920050951128449
0.0633172851752487 54.36708788026603 0.3551763869157618 2.6075243186159645 0.9211733971203735 2.540022887734432 -1.4957017969521358 -6.624640915110765 40.0 0.0 0.0 -31.59999391631274 -8.920050951128449
0.0868237530723557 54.59430863714337 0.3229873307100735 2.2230103221357274 0.33590373259022765 2.5556452701337338 -1.2579463816854926 -7.105558457900094 40.0 0.0 0.0 -31.597988492423543 -8.920050951128449
0.11189975502536174 54.91643480319122 0.17289948347191836 2.2278995618501183 -1.062759029293276 2.5130044474266025 -1.695589258263741 -6.143326854777735 40.0 0.0 0.0 -31.570809014868196 -8.920050951128449
0.5020050874128065 54.33680225702996 0.34371617267818333 2.1359324890131943 1.89477335440416 2.5792181036786914 -1.3866827427355828 -6.7079095707539995 40.0 0.0 0.0 -31.556806505370897 -8.920050951128449
0.21079311252261018 54.33180441536516 0.12627892438523625 2.431262046936207 -0.8353348456452521 2.5036638606621002 -1.732948110912714 -4.5236253003119895 40.0 0.0 0.0 -31.552590817349333 -8.920050951128449
0.027941142385334003 54.49455013465986 0.4140919814386282 0.9290094962527708 -0.029774562077133027 2.6018185869872656 -1.514753464533964 -6.345157015885705 40.0 0.0 0.0 -31.549635136600827 -8.920050951128449
0.10842872142826067 55.19862106234278 0.1957870767668206 3.014409272102528 -0.40581566949389725 2.599116877044735 -1.4872131528796841 -7.054659444837314 40.0 0.0 0.0 -31.519022719529467 -8.920050951128449
0.10485303839182235 54.63378715973653 0.25403084719767277 2.328929483355864 0.21805206409020972 2.5450097497597453 -1.430942490558765 -6.770501068985708 40.0 0.0 0.0 -31.518268875993606 -8.920050951128449
0.2665637645117071 54.19581051581726 0.2692241761060952 2.2092787663864017 0.2529209893464479 2.531177713828863 -1.662978320452388 -5.431480786812017 40.0 0.0 0.0 -31.51355153043447 -8.920050951128449
0.03330922907898179 54.99447107421061 0.2256414452373349 2.732351962468782 -0.14797134212919794 2.5318122429103287 -1.8299680001601906 -6.5214708775036 40.0 0.0 0.0 -31.504088409067972 -8.920050951128449
0.00740064524765142 54.900383577743014 0.4429380016419456 0.646843486872889 0.007009406138843488 2.584600310917051 -1.3647689464675885 -7.278899917822148 40.0 0.0 0.0 -31.498255519557247 -8.920050951128449
0.11807220345613387 54.60147137626433 0.20499797528710764 3.157642810479018 -0.45520817631378563 2.5035706209963657 -1.7402893458118944 -5.951762365806797 40.0 0.0 0.0 -31.489348132863768 -8.920050951128449
0.058699623920979355 54.48277555408117 0.130316898423235 1.8848117926465322 -2.2710595760511185 2.519242092675794 -2.1518006437066455 -3.89013563118311 40.0 0.0 0.0 -31.483674590000405 -8.920050951128449
0.1431302967846605 55.01026523956226 0.318837794771956 0.9551373745917886 -0.1088645399909911 2.6084815652380753 -1.5060810850016049 -7.004271712677909 40.0 0.0 0.0 -31.470896506122536 -8.920050951128449
0.07491526899242754 54.290722286836996 0.25842228763565483 1.2733068913169208 -1.0039153004330235 2.5223489979475064 -1.6777709735885127 -5.269435311281151 40.0 0.0 0.0 -31.46348704410098 -8.920050951128449
0.2306101738044348 55.326394730541665 0.1541291218863107 1.6431566100746537 0.41490945491390896 2.5302722341713255 -1.7292910864217559 -6.870814659372149 40.0 0.0 0.0 -31.460516055623625 -8.920050951128449
0.12839122131905467 55.59685259469903 0.13473184306525515 1.6784946758092603 -0.961318351585037 2.5571871086871005 -1.8851314560987755 -6.69484939526688 40.0 0.0 0.0 -31.447116969765947 -8.920050951128449
0.377932407764198 54.8002863463767 0.3871720744924207 1.0451776109110436 1.566142756073008 2.5733248076233 -1.224804604602748 -7.6744721915801515 40.0 0.0 0.0 -31.423004709188028 -8.920050951128449
0.19337742212590095 54.23564311078908 0.22231275818192053 1.3955158210762713 -0.48167610173036834 2.4823696073538564 -1.8110776088143536 -5.063642444020395 40.0 0.0 0.0 -31.41734278795156 -8.920050951128449
0.4221449979556038 54.297578540799606 0.29795973559980066 2.165005928489841 1.7520553835951063 2.5283437441871977 -1.4653380645806866 -6.4344792745200365 40.0 0.0 0.0 -31.40871394734787 -8.920050951128449
0.07820258131216734 54.0995485625256 0.3546592247824884 2.91566438583379 -0.049558659639550307 2.589160194678221 -1.5938000949600175 -5.578862936744345 40.0 0.0 0.0 -31.368089133823823 -8.920050951128449
0.31012269298322986 54.27384167403067 0.44246312352491646 2.814850068406478 1.8909844196118382 2.57294448454288 -1.08824382129957 -7.497108948105839 40.0 0.0 0.0 -31.36764624999425 -8.920050951128449
0.16308613658460439 53.897369963789004 0.37372149100897817 0.8309829279321768 -0.5089729056139305 2.4647927375611003 -1.9896136576521308 -4.47290258526847 40.0 0.0 0.0 -31.357085028698783 -8.920050951128449
0.020816289890769807 54.230459109441 0.43861761077892564 1.0932081763762127 0.36876123950659156 2.574186678182115 -1.2523963324378213 -6.567582949749797 40.0 0.0 0.0 -31.352769992862918 -8.920050951128449
0.08927498630468182 54.989375855981976 0.15942052729753137 2.6028391671216418 -0.8570981947093532 2.5305495321857783 -1.5864234211468071 -6.421026020701084 40.0 0.0 0.0 -31.352465898071642 -8.920050951128449
0.029507634164116496 54.60642574004705 0.11267716486272962 2.0326694645791727 -2.9376929081318743 2.4382383842673474 -2.8170466121666715 -2.8768539370458157 40.0 0.0 0.0 -31.34401834199594 -8.920050951128449
0.12357769510941338 55.09516218719391 0.18076608257932625 2.3524625749976122 -0.39192526371581327 2.5707672592703306 -1.4477944142981514 -6.947624279308413 40.0 0.0 0.0 -31.337055984454643 -8.920050951128449
0.22481893632548947 54.513725804125926 0.15422227670663496 2.765611080487923 -0.39305921341464334 2.5034488821993395 -1.95603377853877 -4.718582419790646 40.0 0.0 0.0 -31.329744623598643 -8.920050951128449
0.08836865817156461 54.71034135511221 0.09417568406607134 2.40737117386461 -2.627217092790238 2.5545067772125996 -2.1716633473026086 -3.804213127791823 40.0 0.0 0.0 -31.322189721435002 -8.920050951128449
0.2591932483434887 54.57892719165241 0.24631566160545568 3.343806483767095 0.2879703199676138 2.5429809244183836 -1.888501618586766 -5.726428317588512 40.0 0.0 0.0 -31.320988181890872 -8.920050951128449
0.3200796250042436 54.15237809452515 0.2957638956345505 1.6526657489166028 0.8746265392415156 2.5465763686152627 -1.668911568572752 -5.5182828839345115 40.0 0.0 0.0 -31.30494256380607 -8.920050951128449
0.4746530498736698 54.29161294517238 0.3410814908578168 1.4459909931011625 1.4841423748354945 2.5946733209515864 -1.4186438373750434 -6.246450294011117 40.0 0.0 0.0 -31.299763393995956 -8.920050951128449
0.04880668868483334 55.83051553350596 0.12674582606750107 0.9116636762031507 -2.0778788135558637 2.556847977686651 -1.9449036135365287 -6.50538744001657 40.0 0.0 0.0 -31.292182730790106 -8.920050951128449
0.24008840502515919 55.35502123104247 0.19053395878123566 2.7387179588517165 0.39198260780610195 2.570978973171283 -1.5615426411832236 -7.353422062999471 40.0 0.0 0.0 -31.289058198145373 -8.920050951128449
0.3867047561146029 54.045518177949695 0.31535290146019423 3.3027251049821142 1.318898688856705 2.519152618274641 -1.5727498304096388 -5.8751139971881425 40.0 0.0 0.0 -31.287562001981215 -8.920050951128449
0.21711348765747152 54.299565705761616 0.14794171163527403 1.978448596628156 -0.9360282485980562 2.5470421102875402 -1.7653871309296676 -4.338259986486871 40.0 0.0 0.0 -31.27825678640898 -8.920050951128449
0.045375724150915106 54.30088420504957 0.1554713399070876 2.587635739418716 -2.4992461223216544 2.5194074963430024 -2.2320626969144026 -3.6431310641952406 40.0 0.0 0.0 -31.274908190276676 -8.920050951128449
0.12831914414674078 54.20375466448578 0.176302488711634 2.521652086479074 -1.4798436984050856 2.526522768389749 -1.8102192713658898 -4.509988945966864 40.0 0.0 0.0 -31.269768509602276 -8.920050951128449
0.0966012650378599 54.04410717483634 0.5538880857796727 0.9820865798648051 0.8357260247568048 2.5726771223523937 -1.4248049880639408 -6.2842985672681895 40.0 0.0 0.0 -31.242459709308235 -8.920050951128449
0.020935216556402222 54.17754850369748 0.27668744142864954 3.128527890371711 -0.2725847868697766 2.535989892936876 -1.9932477867151461 -4.9524328154150705 40.0 0.0 0.0 -31.235754073321825 -8.920050951128449
