inclination_EM log10_E0 thetaCore alphaWing log10_n0 p log10_epsilon_e log10_epsilon_B sys_err luminosity_distance redshift timeshift log_likelihood log_prior
1.0974440370008538 56.04519770673061 0.5919109719047407 2.3941830902992582 -2.1906121006879142 2.0599887252206486 -1.822013481361652 -3.3373535664481313 0.3241787816767756 40.0 0.0 0.0 2.2281333215183023 -8.562426790222382
0.3287278388706933 55.57326912206563 0.5443519533161613 2.4205074061288903 -3.82651760497456 2.076587966744229 -2.1078156591484256 -2.3101396886692775 0.32061589489534414 40.0 0.0 0.0 2.471749459974718 -8.562426790222382
0.6796560328090145 56.279344740446255 0.41738713512127334 2.359984491926807 -4.156266270224322 2.147490603007207 -2.250002891499481 -2.531198289585001 0.33102380819236754 40.0 0.0 0.0 2.4900245244132386 -8.562426790222382
1.0014967283865936 55.603094075581 0.513396733579957 2.9050520491234857 0.6024474944875822 2.104240692224308 -1.2735777400944959 -5.3301413742084724 0.3132560225558281 40.0 0.0 0.0 2.812869924266665 -8.562426790222382
0.4929231074801092 55.81254403140249 0.4671477393422548 3.0018694895373432 -2.16070061676939 2.144009369015836 -1.9849889197168866 -3.959279303258361 0.31531475441364015 40.0 0.0 0.0 2.8210347858947067 -8.562426790222382
0.07738317579811345 55.71132650810489 0.4952226543121206 1.376383377603173 -5.0330303880458 2.0741077160802246 -2.254995726143349 -1.7463208601225677 0.31024816324363236 40.0 0.0 0.0 2.886552162482443 -8.562426790222382
0.09837910334909589 55.57921030888633 0.4405510408435187 1.445776707684814 -3.497544701616748 2.1266213536170775 -2.0206012544722203 -2.9952331439013697 0.30594848874429176 40.0 0.0 0.0 2.9573567975126163 -8.562426790222382
0.43789667764455303 55.46300362524663 0.4675344699292131 3.337259159624074 -1.5304138369496032 2.077035171225664 -1.7947118413656016 -3.889464518245462 0.3356021411041834 40.0 0.0 0.0 3.259100346638096 -8.562426790222382
0.29341212510594766 55.62092017050604 0.5481203471043018 1.1199948518694136 -2.1585422129556675 2.111556631427348 -1.9381009737153763 -3.9438709741063924 0.3025019690318278 40.0 0.0 0.0 3.9952785621043634 -8.562426790222382
0.44998378683359325 55.62735517800212 0.3481538939280745 2.2061263203006427 -2.1226405840807456 2.0733236650788327 -1.790184352940769 -3.424714048139312 0.33234382881828856 40.0 0.0 0.0 4.089262605113653 -8.562426790222382
0.44786173372335936 55.560123587926896 0.5515923460605768 0.9947945507841189 -2.8115263635305148 2.106312519341034 -1.8992700504386248 -3.236875688770435 0.3365133260267925 40.0 0.0 0.0 4.1525295376977205 -8.562426790222382
0.6308065503832154 56.10151720371449 0.3601730007619398 2.611033427232423 -2.591446067104507 2.104746387864959 -1.8723051532802035 -3.463670643715737 0.31212027851106766 40.0 0.0 0.0 4.272092196028743 -8.562426790222382
0.04293533354053844 55.79674985839962 0.35962723959489584 2.4867545442821184 -3.500992473527507 2.12971604650105 -2.2351077346046595 -3.051424681848629 0.3427409833084989 40.0 0.0 0.0 4.637902003870674 -8.562426790222382
0.9219654813607491 55.93226901195859 0.6023861126185963 1.9345929115743397 -2.3357258970289414 2.105879768258782 -1.8910984438140148 -3.5755258634724356 0.34164545627114284 40.0 0.0 0.0 4.731313517212314 -8.562426790222382
0.19652152948816115 56.02932231991416 0.40580155767712445 2.60152549069809 -5.041688556537574 2.1649746461787043 -2.419780691676166 -2.1113394398449863 0.305169175656304 40.0 0.0 0.0 4.937325125739938 -8.562426790222382
0.0271594564737175 55.76479191974667 0.4634215136498961 1.0512190141210296 -4.627955804869446 2.0690226815188413 -2.286946164075795 -1.9400141994009612 0.31444352452804 40.0 0.0 0.0 5.015032481032626 -8.562426790222382
0.66395366915013 56.53657971659963 0.4228785242861322 3.103951961900388 -4.144947850972744 2.132303165257243 -2.4970415135626256 -2.639343915578893 0.31060662025036345 40.0 0.0 0.0 5.036622101596271 -8.562426790222382
0.39426631940815454 55.83521673665171 0.46578458555239105 2.960872708120133 -3.2930981265267225 2.144564676095977 -2.2409223086574386 -3.0386488790757626 0.31568263342371794 40.0 0.0 0.0 5.056877642627283 -8.562426790222382
0.011205012900741452 55.22645642647165 0.5845045730039048 0.5534920107027639 -1.3785856108440457 2.14011822896567 -1.7647707469349734 -4.137949833867736 0.31292231347305927 40.0 0.0 0.0 5.070007551859752 -8.562426790222382
0.08457141622366696 55.73591236329204 0.2838199899100905 1.1034203293078066 -3.2875870927411297 2.153988518572972 -2.1223802309809217 -3.1758547297606183 0.30166891408103214 40.0 0.0 0.0 5.19977259842601 -8.562426790222382
0.9898720725230202 56.4643429738321 0.6035741372185967 2.4633592288601074 -4.183454813747511 2.13074167459528 -2.3324898822105946 -2.6806971937454573 0.33525328979175995 40.0 0.0 0.0 5.257427854089332 -8.562426790222382
0.3409449762973202 55.25952293718216 0.5948199545845337 0.9912322777293803 -1.7683413913550865 2.126348409375856 -1.6911862438269316 -3.8960370447036583 0.30933691332643953 40.0 0.0 0.0 5.291166683329673 -8.562426790222382
0.5980873783394246 56.26692425924276 0.37383876282983197 2.4286466738943044 -5.119726765933777 2.0907428384387545 -2.3171482270815464 -1.6438825029496105 0.3030831087834648 40.0 0.0 0.0 5.508208170824171 -8.562426790222382
0.3381950874989603 56.151073664185375 0.5489563630965963 1.6507339811433772 -4.65554064668381 2.143996788506556 -2.5202971653703923 -2.340202622831635 0.31751992626099024 40.0 0.0 0.0 5.5114047674514985 -8.562426790222382
1.1375499875887396 56.74717398356188 0.5629345986715446 2.1875524336696457 -3.5846541548980912 2.113354957319087 -2.3131908843848494 -2.9333768624444794 0.32147206290388913 40.0 0.0 0.0 5.568723165343409 -8.562426790222382
0.29278134574029324 56.087660441062766 0.3139121520617689 2.4841976727678046 -4.804755205759049 2.0923629234083077 -2.474215508189939 -1.8970674544874093 0.3149281706084866 40.0 0.0 0.0 5.616471045448297 -8.562426790222382
