inclination_EM log10_E0 thetaCore alphaWing log10_n0 p log10_epsilon_e log10_epsilon_B em_syserr luminosity_distance redshift timeshift log_likelihood log_prior
0.028694660837931884 51.81063100632069 0.04394295063283394 1.6906148904111808 -5.805027969329673 2.0977948431810227 -1.4801229253864872 -5.37775466268641 0.345681967222221 40.0 0.0 0.0 -5.537362977739897 -8.562426790222382
0.11957299168707021 49.72304408928424 0.07630924409318292 2.8917435797951145 -4.227589198026825 2.102684735138322 -1.8219353096904278 -1.7797476508804273 0.30899278645406214 40.0 0.0 0.0 -4.743092252160338 -8.562426790222382
0.17514496373523156 50.34061017863832 0.10586319813540178 2.981250753789809 -2.811883351014542 2.1554970367666977 -1.252599538127436 -4.550416081805854 0.32241160784027945 40.0 0.0 0.0 -4.364310753239294 -8.562426790222382
0.07718625562728755 50.207456988398874 0.052317988708909344 2.9477975282926807 -5.638078955951793 2.1176190892757503 -1.5438967437919198 -2.219626446352696 0.343927496483711 40.0 0.0 0.0 -4.2055480842906725 -8.562426790222382
0.11878526450111684 51.408369612339335 0.06945403082455151 2.5845389998744017 -2.9991606605890557 2.1211511850611244 -0.8280011291374891 -6.679629821652459 0.36273558084235363 40.0 0.0 0.0 -3.956496746331946 -8.562426790222382
0.1917579652097609 50.83133417317628 0.09837839903438456 2.5811161926892003 -1.9484315602148952 2.1463938874675517 -0.8691348353233082 -6.166713541523059 0.3060289358048153 40.0 0.0 0.0 -3.4374210535910947 -8.562426790222382
0.15659646448742298 50.14528463762393 0.07922964486690223 2.603692705301847 -3.397904819121902 2.1302916099002362 -1.4470469056622517 -3.2654196626376484 0.3492599045297695 40.0 0.0 0.0 -3.423772258164732 -8.562426790222382
0.08582518031363842 49.552529529774276 0.060047814500968986 2.5136439887102937 -5.917792383663705 2.080221430948291 -2.134381244320569 -0.15731141042850538 0.32176183198264097 40.0 0.0 0.0 -3.3894946831127237 -8.562426790222382
0.13892827977740035 49.401412862462685 0.09332847134201759 2.9255165793007136 -4.1337394950052735 2.095561141878196 -1.5347929233711817 -1.7672480744936436 0.30455512930958434 40.0 0.0 0.0 -3.165027540451188 -8.562426790222382
0.0889405249559904 49.926937709124374 0.06018101362116509 2.353194454288732 -5.5392558651007535 2.1536505874913634 -1.7109111908234196 -1.5971810727465519 0.33319259195156165 40.0 0.0 0.0 -3.1557917728548968 -8.562426790222382
0.13493235006882565 51.1897818898502 0.07192420019926346 2.9861182665449326 -2.6185482589404834 2.114323917199286 -1.4614661003547935 -5.504323788293679 0.30228566278147995 40.0 0.0 0.0 -3.050024414636511 -8.562426790222382
0.15935044563196132 51.29295868567728 0.07920402344416211 2.8437594744504766 -2.0745401646770807 2.1280584368582107 -0.923792532803648 -6.6631535084576825 0.32553181719221486 40.0 0.0 0.0 -2.995390960148121 -8.562426790222382
0.1415891387330944 50.511817112323556 0.0884707681563767 3.3085340424726892 -3.2828544983977617 2.1323051246162086 -1.1403866925090034 -4.766689597660674 0.3174881687750825 40.0 0.0 0.0 -2.978752847550566 -8.562426790222382
0.12677638030850244 51.83754033015379 0.0711245383097174 2.1774589899883243 -2.538556295495198 2.166206688456211 -0.8880217223124616 -7.538876998665356 0.31822293481723285 40.0 0.0 0.0 -2.7013280049129653 -8.562426790222382
0.1831688006896409 50.531139141343175 0.11550243219032776 2.6366329294037674 -2.3841212549176523 2.1361133674217547 -1.004890897897611 -5.560921230713809 0.3034056870424754 40.0 0.0 0.0 -2.6171674284354562 -8.562426790222382
0.13939221568722882 49.94402924842567 0.09395224002385572 1.6231923949081197 -3.704012179450802 2.122986514972089 -1.6049633125970528 -2.7922367689235026 0.3341630653030009 40.0 0.0 0.0 -2.610171595806198 -8.562426790222382
0.17817377312458882 49.80644531124372 0.10938386942848383 3.0067524622582344 -3.157572836096526 2.1075406479455165 -1.2602677537397144 -3.403349898526593 0.3154580950268168 40.0 0.0 0.0 -2.5151329141242633 -8.562426790222382
0.15148690111303592 49.92127848826869 0.093929144877995 3.0258570339456887 -3.4296909884293556 2.1194174548410953 -1.4833944125650445 -3.087068843958204 0.31803271970674307 40.0 0.0 0.0 -2.511707866542519 -8.562426790222382
0.0838402891508657 49.420457119449935 0.06964849425303686 2.040809797356441 -5.81153766330133 2.1201172277956375 -1.8016908417512303 -0.6813388141654615 0.31789177920270023 40.0 0.0 0.0 -2.496763266305376 -8.562426790222382
0.15151269052688637 49.93374521042022 0.08626556966591077 3.0568797308195754 -3.5520844226706827 2.1267416515079 -1.7751407236300705 -2.575515178630967 0.3060087611237367 40.0 0.0 0.0 -2.4712160837725783 -8.562426790222382
0.11050199157999632 49.790551945037 0.0573523231067798 2.9557315499227417 -4.935453520069082 2.116720494112287 -1.8419639262988583 -1.1534160010710472 0.33863473586870696 40.0 0.0 0.0 -2.352387351259998 -8.562426790222382
0.14427572558062138 51.24477874825121 0.0924189283584818 3.0195386072735855 -2.330853890786144 2.1136464587112203 -0.9132113111324349 -6.8881352047015385 0.32330245828938536 40.0 0.0 0.0 -2.050966447203407 -8.562426790222382
